###Quadrat plot data (nested sizes) froma paired fenced and unfenced plots on Molesworth. Plots established in early 2008 by NZ Forest Surveys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transect,Plot No.,Species,Subplot1.Tier1,Subplot1.Tier2,Subplot1.Tier3,Subplot1.Tier4,Subplot1.Tier5,Subplot1.Tier6,Subplot2.Tier1,Subplot2.Tier2,Subplot2.Tier3,Subplot2.Tier4,Subplot2.Tier5,Subplot2.Tier6,Subplot3.Tier1,Subplot3.Tier2,Subplot3.Tier3,Subplot3.Tier4,Subplot3.Tier5,Subplot3.Tier6,Subplot4.Tier1,Subplot4.Tier2,Subplot4.Tier3,Subplot4.Tier4,Subplot4.Tier5,Subplot4.Tier6,Subplot5.Tier1,Subplot5.Tier2,Subplot5.Tier3,Subplot5.Tier4,Subplot5.Tier5,Subplot5.Tier6,Subplot6.Tier1,Subplot6.Tier2,Subplot6.Tier3,Subplot6.Tier4,Subplot6.Tier5,Subplot6.Tier6,BrowserSpecies,BrowserIntensity,Browser2Species,Browser2Intensity
AR,1 fenced,BULHOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,2 unfenced,VEGETATION,5,2,1,,,,5,2,1,,,,6,2,1,,,,5,1,1,,,,6,1,1,,,,5,1,1,,,,,,,
AR,2 unfenced,MOSS,3,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,2 unfenced,LITTER,2,,,,,,3,,,,,,3,,,,,,3,,,,,,2,,,,,,2,,,,,,,,,
AR,2 unfenced,BARE GROUND,2,,,,,,1,,,,,,1,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,
AR,2 unfenced,ROCK,1,,,,,,1,,,,,,1,,,,,,2,,,,,,1,,,,,,1,,,,,,,,,
AR,2 unfenced,FESNOV,3,2,1,,,,2,1,1,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,,,,
AR,2 unfenced,POACOL,3,,,,,,3,1,,,,,2,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,2 unfenced,RYTSET,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,2,1,,,,,hare,L,,
AR,2 unfenced,ACRCOL,3,1,,,,,4,1,,,,,4,2,,,,,3,1,,,,,2,1,,,,,1,1,,,,,,,,
AR,2 unfenced,HIEPIL,3,,,,,,3,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,2 unfenced,CELGRA,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,2 unfenced,AGRCAP,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,2 unfenced,CELSPE,,,,,,,3,1,,,,,2,1,,,,,3,1,,,,,2,1,,,,,2,1,,,,,hare,L,,
AR,2 unfenced,CHIMAC,,,,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,1,2,1,,,,,,,
AR,2 unfenced,CHIAUS,,,,,,,1,,,,,,4,1,,,,,4,1,,,,,4,1,,,,,4,1,,,,,,,,
AR,2 unfenced,PIMSER,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,2 unfenced,RUMACE,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,2 unfenced,GENCOR,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,2 unfenced,FESMAT,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,2 unfenced,LEUFRA,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,2 unfenced,RAOSUB,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,2 unfenced,HYPRAD,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,2 unfenced,HIECAE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,2 unfenced,GAUDEP,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,2 unfenced,DRAPRO,,,,,,,,,,,,,,,,,,,1,,,,,,3,2,,,,,3,2,,,,,,,,
AR,2 unfenced,ACIAUR,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,2 unfenced,LUZRUF,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,2 unfenced,HEBLYC,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
AR,2 unfenced,ANIARO,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
AR,2 unfenced,WAHALB,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
AR,2 unfenced,CHIMXA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
AR,2 unfenced,EPIALS,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
AR,2 unfenced,KELDIE,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
AR,2 unfenced,PENPUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,2 unfenced,HIEMUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,2 unfenced,PIMORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,2 unfenced,MUEAXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,2 fenced,VEGETATION,4,3,1,,,,4,3,2,,,,5,3,1,,,,5,3,2,,,,5,3,2,,,,,,,,,,,,,
AR,2 fenced,MOSS,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,,,,,,,
AR,2 fenced,LITTER,2,,,,,,1,,,,,,1,,,,,,3,,,,,,2,,,,,,,,,,,,,,,
AR,2 fenced,BARE GROUND,2,,,,,,3,,,,,,3,,,,,,2,,,,,,1,,,,,,,,,,,,,,,
AR,2 fenced,ROCK,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
AR,2 fenced,CELSPE,3,2,,,,,3,2,,,,,4,2,,,,,3,2,,,,,3,2,,,,,2,1,,,,,,,,
AR,2 fenced,RYTSET,3,3,,,,,3,2,,,,,2,1,,,,,2,1,,,,,2,1,,,,,1,1,,,,,,,,
AR,2 fenced,LUZRUF,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,2 fenced,HIEPIL,1,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,1,,,,,,,,,
AR,2 fenced,RUMACE,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,,
AR,2 fenced,CELGRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,2 fenced,CHIMAC,,1,1,,,,2,3,2,,,,2,2,1,,,,3,3,2,,,,3,3,2,,,,3,4,2,,,,,,,
AR,2 fenced,LEUFRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,2 fenced,GENCOR,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,1,,,,,,,
AR,2 fenced,FESMAT,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,2 fenced,POACOL,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,2 fenced,RYTGRA,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,2 fenced,ACRCOL,,,,,,,,,,,,,1,1,,,,,3,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,2 fenced,HYPRAD,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,2 fenced,CHIAUS,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,1,,,,,,,,
AR,2 fenced,MUEAXI,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,2 fenced,RAOSBS,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,2 fenced,WAHALB,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,2 fenced,CHIMXA,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,2 fenced,DRAROS,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,1,1,1,,,,,,,
AR,2 fenced,PIMSER,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
AR,2 fenced,BULHOO,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
AR,2 fenced,BRABEL,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
AR,2 fenced,HIEPRA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
AR,2 fenced,AGRCAP,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,,
AR,2 fenced,HIECAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,2 fenced,GAUDEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,2 fenced,ANIARO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,2 fenced,DRAPRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
AR,2 fenced,ACIAUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
AR,2 fenced,KELDIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,2 fenced,OPHCOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,2 fenced,HIEMUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
AR,2 fenced,HIEPOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
AR,2 fenced,OZOVAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
AR,2 fenced,ANIARO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,2 fenced,EPIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,3 unfenced,VEGETATION,4,3,1,,,,5,2,1,,,,5,2,1,,,,5,2,1,,,,5,1,1,,,,5,1,1,,,,,,,
AR,3 unfenced,MOSS,,,,,,,1,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,LITTER,4,,,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,,,,
AR,3 unfenced,BARE GROUND,2,,,,,,2,,,,,,1,,,,,,2,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,ROCK,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,LUZRUF,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,3 unfenced,RAOSUB,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,CHIAUS,3,1,,,,,4,1,,,,,4,1,,,,,3,1,,,,,3,1,,,,,4,1,,,,,hare,M,,
AR,3 unfenced,FESMAT,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,3 unfenced,HIEPIL,1,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,1,,,,,,,,,
AR,3 unfenced,LEUFRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,RUMACE,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,CHIMAC,2,3,1,,,,1,2,1,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,,,,
AR,3 unfenced,POACOL,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,,,,
AR,3 unfenced,BRABEL,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,CELGRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,ANTODO,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,ACRCOL,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,3 unfenced,RYTSET,,,,,,,1,,,,,,1,1,,,,,1,1,,,,,2,1,,,,,1,1,,,,,cattle,L,,
AR,3 unfenced,DEYAVE,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,PRACOL,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,WAHALB,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,HYPRAD,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,PIMORE,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,HIECAE,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,CHIFSB,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,3 unfenced,PIMSER,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,3 unfenced,CELSPE,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,3 unfenced,BRASIN,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,PENPUM,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,SCLUNI,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,MUEAXI,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
AR,3 unfenced,DRAPRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,
AR,3 unfenced,HEBLYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
AR,3 unfenced,ACIAUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
AR,3 unfenced,AGRCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,3 unfenced,GAUDEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,3 fenced,VEGETATION,5,1,,,,,5,1,1,,,,5,1,1,,,,5,2,1,,,,5,2,1,,,,5,2,1,,,,,,,
AR,3 fenced,MOSS,1,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,LITTER,3,,,,,,3,,,,,,2,,,,,,2,,,,,,2,,,,,,3,,,,,,,,,
AR,3 fenced,BARE GROUND,3,,,,,,3,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,
AR,3 fenced,ROCK,2,,,,,,3,,,,,,4,,,,,,2,,,,,,2,,,,,,1,,,,,,,,,
AR,3 fenced,CHIAUS,4,,,,,,4,,,,,,3,,,,,,4,1,,,,,3,1,,,,,3,1,,,,,,,,
AR,3 fenced,HIEPIL,2,,,,,,3,,,,,,2,,,,,,1,,,,,,1,,,,,,2,,,,,,,,,
AR,3 fenced,POACOL,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,RUMACE,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,LEUFRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,BRABEL,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,LUZRUF,2,,,,,,1,,,,,,2,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,3 fenced,FESMAT,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,3 fenced,RAOSUB,,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,1,,,,,,,,,
AR,3 fenced,ANTODO,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,CHIMAC,,,,,,,3,1,1,,,,2,1,1,,,,2,2,1,,,,2,2,1,,,,2,2,1,,,,hare,L,,
AR,3 fenced,HYPRAD,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,ACRCOL,,,,,,,2,,,,,,1,,,,,,1,,,,,,2,1,,,,,1,1,,,,,,,,
AR,3 fenced,SCLUNI,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,HIECAE,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,PIMSER,,,,,,,,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,WAHALB,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,CELGRA,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
AR,3 fenced,ANIARO,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,PRACOL,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,RYTSET,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,2,1,,,,,cattle,L,,
AR,3 fenced,RYTPUM,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,PIMORE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,CELSPE,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,1,1,,,,,,,,
AR,3 fenced,PRACOL,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,TRIREP,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,MUEAXI,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,BRASIN,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,LACHNA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
AR,3 fenced,UNCFUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,3 fenced,CHIFSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,
AR,3 fenced,DEYAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,3 fenced,CHIMXA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,3 fenced,THELON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
AR,3 fenced,CHIPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hare,M,,
WR,1 unfenced,VEGETATION,4,3,,,,,5,3,,,,,6,3,,,,,5,2,1,,,,5,2,1,,,,5,3,2,,,,,,,
WR,1 unfenced,MOSS,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
WR,1 unfenced,LITTER,3,,,,,,3,,,,,,3,,,,,,3,,,,,,2,,,,,,2,,,,,,,,,
WR,1 unfenced,BARE GROUND,,,,,,,1,,,,,,1,,,,,,2,,,,,,1,,,,,,1,,,,,,,,,
WR,1 unfenced,ROCK,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,,,,2,,,,,,,,,
WR,1 unfenced,RUMACE,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
WR,1 unfenced,FESMAT,1,1,,,,,1,1,,,,,1,1,,,,,3,2,1,,,,2,2,1,,,,2,2,1,,,,,,,
WR,1 unfenced,POACOL,2,2,,,,,1,1,,,,,1,1,,,,,2,1,,,,,1,1,,,,,1,1,,,,,,,,
WR,1 unfenced,POACIT,3,2,,,,,2,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
WR,1 unfenced,RYTSET,1,,,,,,3,2,,,,,2,2,,,,,2,1,1,,,,2,1,1,,,,2,1,1,,,,hare,L,cattle,L
WR,1 unfenced,HIEAUR,2,,,,,,2,,,,,,4,,,,,,3,,,,,,3,,,,,,3,1,,,,,,,,
WR,1 unfenced,HIECAE,,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
WR,1 unfenced,RYTPUM,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
WR,1 unfenced,DEYAVE,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
WR,1 unfenced,EPIALS,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
WR,1 unfenced,PODNIV,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,2,,,,,,,
WR,1 unfenced,ANTODO,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
WR,1 unfenced,ACRCOL,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
WR,1 unfenced,AGRCAP,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
WR,1 unfenced,CARWAK,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
WR,1 unfenced,WAHALB,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
WR,1 unfenced,DRAPRO,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,1,1,1,,,,,,,
WR,1 unfenced,HEBRAK,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
WR,1 unfenced,CHIMAC,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,,,,goat,M,,
WR,1 unfenced,ACIAUR,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
WR,1 unfenced,CARMUE,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
WR,1 unfenced,UNCFUS,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,,
WR,1 unfenced,DRAROS,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,,,,,,,
WR,1 unfenced,ELYAFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
WR,1 unfenced,POLVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
WR,1 unfenced,LACHNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
WR,1 unfenced,HEBRIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,
WR,1 unfenced,LYCFAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
WR,1 unfenced,CHIAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,
WR,1 unfenced,LEUFRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
WR,1 unfenced,GAUDEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
WR,1 unfenced,ARIFRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,
WR,1 unfenced,BLEPEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
WR,1 fenced,VEGETATION,5,2,,,,,6,3,,,,,6,4,1,,,,5,3,1,,,,5,2,1,,,,5,2,2,,,,,,,
WR,1 fenced,MOSS,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
WR,1 fenced,LITTER,3,,,,,,3,,,,,,3,,,,,,2,,,,,,4,,,,,,3,,,,,,,,,
WR,1 fenced,BARE GROUND,1,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,2,,,,,,,,,
WR,1 fenced,ROCK,,,,,,,,,,,,,,,,,,,3,,,,,,2,,,,,,2,,,,,,,,,
WR,1 fenced,HIEAUR,4,,,,,,4,,,,,,3,1,,,,,3,,,,,,3,,,,,,3,,,,,,,,,
WR,1 fenced,FESMAT,3,2,,,,,3,3,,,,,3,4,1,,,,3,3,1,,,,2,2,1,,,,2,2,1,,,,cattle,L,,
WR,1 fenced,HIECAE,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
WR,1 fenced,POACOL,2,,,,,,3,1,,,,,3,1,,,,,2,1,,,,,1,1,,,,,1,1,,,,,,,,
WR,1 fenced,CARWAK,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,,,,
WR,1 fenced,RYTPUM,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
WR,1 fenced,RUMACE,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
WR,1 fenced,GALPER,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
WR,1 fenced,RYTSET,,,,,,,,,,,,,,,,,,,2,1,,,,,1,1,,,,,1,1,,,,,cattle,L,,
WR,1 fenced,DRAPRO,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,1,,,,,,,,
WR,1 fenced,FESRUB,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
WR,1 fenced,HEBDEC,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
WR,1 fenced,CARMUE,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
WR,1 fenced,WAHALB,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
WR,1 fenced,ANTODO,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,,
